                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    297,                0.95008,                0.54432,                0.91777,                0.91002,                0.89989,                  0.938,                0.54815,                 1.4442,                0.77148,                 1.0473,              0.0041392,              0.0041392,              0.0041392
                    298,                0.97984,                0.54064,                0.91687,                0.92317,                0.89909,                0.94218,                0.58317,                 1.3575,                0.65517,                 1.0256,              0.0041194,              0.0041194,              0.0041194
                    299,                 1.0398,                0.54918,                0.92474,                0.89685,                0.91986,                 0.9349,                0.54273,                 1.4633,                0.71852,                 1.0559,              0.0040996,              0.0040996,              0.0040996
                    300,                0.96429,                0.54078,                0.91764,                0.90136,                0.87438,                0.92455,                0.53146,                 1.4691,                0.77067,                 1.0588,              0.0040798,              0.0040798,              0.0040798
                    301,                0.97261,                0.53284,                0.92176,                 0.8949,                 0.8864,                0.92794,                0.54011,                 1.4321,                0.73277,                 1.0513,                0.00406,                0.00406,                0.00406
                    302,                0.95473,                0.52673,                0.91022,                0.88852,                0.93759,                 0.9367,                0.53961,                 1.4718,                0.68021,                 1.0622,              0.0040402,              0.0040402,              0.0040402
                    303,                 1.0712,                0.55101,                0.93595,                0.89602,                0.91792,                0.93923,                0.55873,                 1.4161,                0.66784,                 1.0498,              0.0040204,              0.0040204,              0.0040204
                    304,                0.90129,                0.51072,                0.91253,                0.91533,                0.90207,                0.94183,                0.57816,                 1.3766,                0.70928,                 1.0355,              0.0040006,              0.0040006,              0.0040006
                    305,                0.95456,                0.52983,                0.91207,                0.91257,                  0.917,                0.94479,                0.57647,                  1.392,                0.68127,                  1.037,              0.0039808,              0.0039808,              0.0039808
                    306,                0.92933,                0.51656,                0.91129,                0.92608,                0.93412,                0.95039,                0.57799,                 1.3476,                0.64258,                 1.0168,               0.003961,               0.003961,               0.003961
                    307,                 1.0047,                0.54102,                0.90885,                0.92151,                0.93988,                0.94747,                0.56407,                 1.4275,                 0.6601,                 1.0418,              0.0039412,              0.0039412,              0.0039412
                    308,                 1.0162,                0.55812,                0.93017,                 0.9334,                0.92033,                0.94831,                 0.5806,                 1.3403,                0.63025,                 1.0151,              0.0039214,              0.0039214,              0.0039214
                    309,                0.94089,                0.53124,                0.92568,                0.90564,                0.93418,                0.94668,                0.58245,                 1.3458,                 0.6417,                 1.0167,              0.0039016,              0.0039016,              0.0039016
                    310,                0.99911,                0.53751,                0.91454,                 0.8985,                0.92588,                0.94111,                0.56533,                 1.4075,                0.67358,                 1.0337,              0.0038818,              0.0038818,              0.0038818
                    311,                0.92995,                0.52854,                0.90214,                0.91947,                0.91309,                 0.9377,                0.55683,                 1.3977,                0.67934,                 1.0342,               0.003862,               0.003862,               0.003862
                    312,                0.94683,                0.53887,                0.91012,                0.91597,                 0.9274,                0.93907,                0.54795,                 1.4337,                0.66997,                 1.0339,              0.0038422,              0.0038422,              0.0038422
                    313,                 1.0031,                0.54532,                0.92968,                0.92116,                0.91329,                0.94288,                 0.5745,                 1.3622,                0.64771,                 1.0245,              0.0038224,              0.0038224,              0.0038224
                    314,                 0.9017,                0.51098,                0.90184,                 0.9239,                0.91813,                 0.9435,                 0.5595,                 1.4122,                0.65299,                 1.0374,              0.0038026,              0.0038026,              0.0038026
                    315,                0.93891,                0.52942,                0.90653,                0.91831,                0.92345,                0.94306,                 0.5577,                 1.4345,                0.65863,                 1.0438,              0.0037828,              0.0037828,              0.0037828
                    316,                0.97615,                0.53196,                0.92059,                0.89871,                0.86517,                0.91831,                0.53126,                 1.4429,                0.69279,                 1.0697,               0.003763,               0.003763,               0.003763
                    317,                0.90485,                0.51182,                0.90041,                0.87958,                   0.92,                0.92919,                0.51596,                  1.502,                0.68073,                  1.075,              0.0037432,              0.0037432,              0.0037432
                    318,                0.92768,                0.52359,                0.91723,                0.91535,                0.93332,                0.93941,                0.56895,                 1.3593,                0.64131,                 1.0258,              0.0037234,              0.0037234,              0.0037234
                    319,                0.92514,                0.52357,                0.90746,                0.91023,                0.92023,                0.93604,                0.55195,                 1.4126,                 0.6475,                 1.0364,              0.0037036,              0.0037036,              0.0037036
                    320,                0.86668,                0.49697,                0.90196,                0.90494,                0.89117,                0.92738,                0.56413,                 1.3729,                0.69576,                 1.0359,              0.0036838,              0.0036838,              0.0036838
                    321,                0.93309,                0.51902,                0.91054,                0.92138,                0.86212,                0.92187,                0.53346,                 1.4478,                0.72348,                 1.0537,               0.003664,               0.003664,               0.003664
                    322,                0.91546,                 0.5153,                0.91157,                0.88499,                0.88899,                0.92134,                0.55092,                 1.4004,                 0.7095,                 1.0428,              0.0036442,              0.0036442,              0.0036442
                    323,                0.90099,                0.50591,                0.91211,                0.91499,                0.87377,                0.92782,                0.56322,                 1.3863,                0.71584,                 1.0332,              0.0036244,              0.0036244,              0.0036244
                    324,                0.93014,                0.51489,                0.90276,                0.92245,                0.86568,                0.92358,                0.54752,                 1.4153,                0.71172,                 1.0422,              0.0036046,              0.0036046,              0.0036046
                    325,                0.88476,                0.50113,                0.91003,                0.90394,                0.87406,                0.92103,                 0.5517,                 1.4003,                0.72407,                  1.045,              0.0035848,              0.0035848,              0.0035848
                    326,                0.92702,                0.51429,                 0.9099,                0.89874,                0.85392,                0.91014,                0.53765,                  1.437,                0.75485,                 1.0534,               0.003565,               0.003565,               0.003565
                    327,                0.88372,                0.50735,                0.91959,                0.89971,                0.90411,                0.93553,                0.56915,                 1.3642,                0.67781,                 1.0355,              0.0035452,              0.0035452,              0.0035452
                    328,                 1.0598,                0.54543,                  0.918,                0.90101,                0.91024,                 0.9375,                0.56856,                 1.3794,                 0.6654,                 1.0362,              0.0035254,              0.0035254,              0.0035254
                    329,                0.91777,                0.50743,                0.90564,                0.91835,                0.86147,                0.91846,                0.54395,                 1.4469,                0.71957,                 1.0672,              0.0035056,              0.0035056,              0.0035056
                    330,                0.91794,                0.52107,                0.89882,                0.88807,                0.89194,                0.92957,                0.54438,                 1.4343,                0.69719,                 1.0576,              0.0034858,              0.0034858,              0.0034858
                    331,                0.87579,                0.50664,                0.89996,                0.90293,                0.90807,                 0.9324,                0.55009,                 1.4419,                 0.6967,                 1.0552,               0.003466,               0.003466,               0.003466
                    332,                0.93443,                0.52883,                0.90953,                0.89578,                0.90475,                0.92618,                0.54189,                   1.43,                0.68711,                 1.0558,              0.0034462,              0.0034462,              0.0034462
                    333,                0.92929,                0.51443,                0.91556,                0.90321,                0.90371,                0.93097,                0.55809,                 1.4025,                0.67782,                 1.0466,              0.0034264,              0.0034264,              0.0034264
                    334,                0.88921,                0.50835,                0.91076,                0.91669,                0.90124,                0.93293,                0.55832,                 1.3946,                0.67347,                 1.0514,              0.0034066,              0.0034066,              0.0034066
                    335,                 0.9089,                0.50489,                0.91146,                0.89217,                0.92638,                0.93957,                0.55647,                 1.4198,                0.66804,                 1.0493,              0.0033868,              0.0033868,              0.0033868
                    336,                0.89256,                0.50263,                0.90354,                0.90401,                0.92384,                0.93832,                0.56208,                 1.4169,                0.65685,                 1.0497,               0.003367,               0.003367,               0.003367
                    337,                0.91984,                0.50969,                0.91358,                0.91334,                0.93705,                0.93978,                0.56746,                 1.3766,                 0.6423,                 1.0339,              0.0033472,              0.0033472,              0.0033472
                    338,                0.88599,                0.49571,                0.89518,                0.91141,                 0.9283,                0.93612,                0.56783,                   1.39,                0.65641,                 1.0387,              0.0033274,              0.0033274,              0.0033274
                    339,                0.92378,                0.50845,                0.90365,                0.90909,                0.92512,                 0.9349,                0.55016,                 1.4233,                0.65511,                 1.0427,              0.0033076,              0.0033076,              0.0033076
                    340,                0.86003,                0.48815,                0.89098,                0.90934,                0.91002,                0.93117,                0.55005,                 1.4181,                0.68663,                 1.0498,              0.0032878,              0.0032878,              0.0032878
                    341,                0.87625,                  0.491,                0.89621,                0.90792,                0.90393,                0.93163,                0.54798,                 1.4261,                0.69313,                 1.0498,               0.003268,               0.003268,               0.003268
                    342,                0.93572,                0.51522,                0.91237,                0.89898,                0.93924,                0.93721,                0.58124,                 1.3362,                0.62213,                 1.0271,              0.0032482,              0.0032482,              0.0032482
                    343,                0.88351,                0.49279,                0.90229,                0.90355,                0.93357,                0.94112,                0.55868,                 1.4126,                0.65129,                   1.04,              0.0032284,              0.0032284,              0.0032284
                    344,                0.89502,                0.50832,                 0.9074,                 0.9081,                0.91316,                0.94308,                0.58295,                 1.3584,                0.64755,                 1.0322,              0.0032086,              0.0032086,              0.0032086
                    345,                0.88103,                0.50298,                 0.9119,                0.89256,                0.92381,                0.94379,                0.57053,                 1.3675,                0.66946,                 1.0277,              0.0031888,              0.0031888,              0.0031888
                    346,                0.94976,                0.52345,                0.90551,                0.88712,                0.91017,                 0.9421,                0.56472,                 1.3787,                0.67957,                 1.0324,               0.003169,               0.003169,               0.003169
                    347,                0.87985,                0.50587,                0.89597,                0.90839,                0.91339,                0.94571,                0.57019,                 1.3794,                0.65802,                 1.0305,              0.0031492,              0.0031492,              0.0031492
                    348,                0.86205,                0.50714,                0.88925,                0.91598,                0.91063,                0.94449,                0.56956,                 1.3945,                0.66636,                 1.0422,              0.0031294,              0.0031294,              0.0031294
                    349,                0.91328,                0.52246,                0.89168,                0.89752,                0.91169,                 0.9393,                0.56102,                  1.417,                0.67936,                 1.0504,              0.0031096,              0.0031096,              0.0031096
                    350,                0.88362,                0.50575,                0.89688,                0.90145,                0.91627,                0.93874,                0.56676,                 1.3788,                0.65645,                 1.0399,              0.0030898,              0.0030898,              0.0030898
                    351,                0.91837,                0.50693,                0.89996,                0.89648,                0.92344,                0.94056,                0.55872,                 1.3937,                 0.6624,                 1.0473,                0.00307,                0.00307,                0.00307
                    352,                0.86987,                0.49487,                0.89706,                0.90567,                0.89549,                0.93715,                0.57192,                 1.3659,                0.67693,                 1.0408,              0.0030502,              0.0030502,              0.0030502
                    353,                0.91889,                0.50133,                0.89376,                0.90239,                0.92209,                0.94092,                0.56852,                  1.367,                0.66094,                 1.0329,              0.0030304,              0.0030304,              0.0030304
                    354,                0.85454,                0.48721,                0.88054,                0.90646,                0.92909,                0.94239,                0.57276,                 1.3646,                0.65106,                  1.034,              0.0030106,              0.0030106,              0.0030106
                    355,                0.82983,                0.48414,                0.88323,                0.90697,                0.92421,                0.94623,                0.55933,                 1.4124,                0.66406,                 1.0524,              0.0029908,              0.0029908,              0.0029908
                    356,                0.88949,                0.50019,                0.89073,                0.90657,                0.91883,                0.94492,                 0.5635,                 1.4089,                0.66142,                 1.0491,               0.002971,               0.002971,               0.002971
                    357,                0.91594,                0.49962,                0.90797,                0.91145,                0.92209,                0.94716,                 0.5794,                 1.3517,                0.65239,                 1.0316,              0.0029512,              0.0029512,              0.0029512
                    358,                0.84772,                0.48622,                0.88621,                0.90616,                 0.9186,                0.94397,                 0.5661,                 1.3921,                0.67533,                 1.0465,              0.0029314,              0.0029314,              0.0029314
                    359,                0.83629,                0.48306,                0.89173,                0.90397,                0.91074,                0.93819,                0.56574,                 1.3794,                0.67701,                 1.0334,              0.0029116,              0.0029116,              0.0029116
                    360,                0.84824,                0.48749,                0.89299,                0.90452,                0.91449,                 0.9462,                0.56077,                 1.4155,                0.68729,                 1.0448,              0.0028918,              0.0028918,              0.0028918
                    361,                0.85879,                 0.4972,                0.89302,                0.90444,                0.92561,                0.94664,                0.57075,                 1.3924,                0.65151,                 1.0369,               0.002872,               0.002872,               0.002872
                    362,                0.87379,                0.49403,                0.88625,                0.91122,                0.91915,                0.94058,                0.55651,                 1.4343,                0.65352,                 1.0525,              0.0028522,              0.0028522,              0.0028522
                    363,                0.85143,                0.48724,                0.89398,                 0.9122,                0.90411,                0.94312,                0.57992,                 1.3458,                0.65189,                  1.031,              0.0028324,              0.0028324,              0.0028324
                    364,                0.82008,                0.47097,                0.88372,                0.91056,                0.92129,                  0.938,                0.57043,                 1.3744,                0.64029,                  1.037,              0.0028126,              0.0028126,              0.0028126
                    365,                0.82364,                0.48018,                0.88847,                0.89784,                0.92306,                0.93836,                 0.5715,                 1.3765,                0.66462,                 1.0351,              0.0027928,              0.0027928,              0.0027928
                    366,                0.89795,                0.50819,                  0.909,                0.90632,                0.91918,                0.94625,                0.59674,                 1.3214,                0.63966,                  1.017,               0.002773,               0.002773,               0.002773
                    367,                0.91825,                0.50079,                0.89571,                0.92718,                0.92088,                0.94308,                0.57457,                 1.3625,                0.61817,                 1.0255,              0.0027532,              0.0027532,              0.0027532
                    368,                0.84301,                0.47635,                0.88672,                 0.9275,                0.91217,                0.94877,                0.59508,                 1.3251,                0.62809,                 1.0192,              0.0027334,              0.0027334,              0.0027334
                    369,                0.83068,                0.47485,                 0.8953,                0.90043,                0.92842,                0.93949,                0.57714,                 1.3738,                 0.6484,                 1.0382,              0.0027136,              0.0027136,              0.0027136
                    370,                0.84432,                0.48985,                0.88941,                0.89887,                0.92216,                0.94002,                0.56889,                 1.3864,                0.69167,                 1.0327,              0.0026938,              0.0026938,              0.0026938
                    371,                0.84169,                0.48254,                0.89013,                0.91238,                0.92073,                0.94503,                0.58537,                  1.353,                0.68471,                 1.0239,               0.002674,               0.002674,               0.002674
                    372,                0.86296,                 0.4953,                0.89313,                0.90401,                0.93522,                0.94856,                0.58129,                 1.3597,                0.64145,                 1.0257,              0.0026542,              0.0026542,              0.0026542
                    373,                0.84857,                0.49507,                0.88905,                0.90104,                0.91728,                 0.9376,                 0.5767,                  1.363,                 0.6658,                 1.0215,              0.0026344,              0.0026344,              0.0026344
                    374,                  0.878,                0.49601,                0.89528,                0.90072,                0.92012,                0.94131,                0.57331,                  1.373,                0.66177,                 1.0235,              0.0026146,              0.0026146,              0.0026146
                    375,                0.86441,                0.48915,                0.90299,                0.90246,                0.90575,                0.93882,                0.58498,                 1.3394,                 0.6705,                 1.0187,              0.0025948,              0.0025948,              0.0025948
                    376,                0.83747,                0.47215,                0.88668,                0.91142,                0.89145,                 0.9406,                 0.5817,                 1.3383,                0.67019,                 1.0212,               0.002575,               0.002575,               0.002575
                    377,                0.83934,                0.47967,                0.88725,                0.90833,                 0.9086,                0.94387,                0.57734,                 1.3617,                 0.6376,                 1.0216,              0.0025552,              0.0025552,              0.0025552
                    378,                0.86911,                0.48376,                0.90197,                 0.9245,                0.92074,                 0.9504,                0.60246,                 1.3036,                0.62311,                 1.0109,              0.0025354,              0.0025354,              0.0025354
                    379,                0.81591,                0.47182,                0.88618,                0.91403,                0.92138,                0.94582,                 0.5931,                 1.3313,                0.62979,                 1.0141,              0.0025156,              0.0025156,              0.0025156
                    380,                0.80965,                0.47439,                0.88347,                0.90062,                0.92817,                0.94888,                0.59821,                 1.3065,                0.62423,                 1.0094,              0.0024958,              0.0024958,              0.0024958
                    381,                0.82136,                0.47112,                0.88273,                0.90911,                0.92215,                0.94151,                0.57731,                 1.3707,                0.62758,                 1.0312,               0.002476,               0.002476,               0.002476
                    382,                0.86606,                0.48716,                0.89894,                0.92254,                0.90602,                0.94695,                0.59152,                  1.331,                0.63064,                  1.016,              0.0024562,              0.0024562,              0.0024562
                    383,                0.89426,                0.49946,                0.90077,                0.93439,                0.90278,                0.94119,                0.57216,                   1.38,                0.63635,                 1.0289,              0.0024364,              0.0024364,              0.0024364
                    384,                0.82704,                0.47632,                0.88546,                0.92931,                 0.9092,                0.94455,                0.58686,                 1.3394,                0.62635,                 1.0243,              0.0024166,              0.0024166,              0.0024166
                    385,                0.86005,                0.47618,                 0.8825,                 0.9268,                0.90347,                0.94056,                0.57868,                 1.3768,                0.63591,                 1.0331,              0.0023968,              0.0023968,              0.0023968
                    386,                0.83927,                0.47914,                0.88491,                0.92151,                0.90622,                0.94199,                0.56789,                 1.3938,                0.65321,                 1.0431,               0.002377,               0.002377,               0.002377
                    387,                0.85395,                0.48254,                0.89855,                0.92015,                0.91442,                 0.9387,                0.58532,                 1.3424,                0.64445,                 1.0249,              0.0023572,              0.0023572,              0.0023572
                    388,                0.81795,                0.47201,                0.89281,                0.92038,                0.91882,                 0.9437,                0.57983,                 1.3597,                0.64287,                 1.0253,              0.0023374,              0.0023374,              0.0023374
                    389,                0.84351,                0.49842,                0.88442,                0.92184,                 0.9194,                0.94808,                0.58601,                 1.3551,                 0.6404,                 1.0283,              0.0023176,              0.0023176,              0.0023176
                    390,                0.80653,                0.46915,                0.88621,                0.91962,                 0.9155,                0.94872,                0.59342,                 1.3361,                0.64408,                  1.017,              0.0022978,              0.0022978,              0.0022978
                    391,                 0.8603,                0.48139,                0.88393,                0.90953,                0.91863,                0.94824,                0.59258,                 1.3433,                0.64936,                 1.0182,               0.002278,               0.002278,               0.002278
                    392,                0.79545,                0.46602,                0.87299,                0.90608,                0.91281,                0.94906,                0.59765,                 1.3279,                0.65743,                 1.0172,              0.0022582,              0.0022582,              0.0022582
                    393,                0.83585,                0.48896,                0.88252,                0.90905,                 0.9202,                0.94804,                0.60197,                 1.3267,                0.64153,                 1.0176,              0.0022384,              0.0022384,              0.0022384
                    394,                0.81413,                 0.4718,                0.89443,                0.92638,                0.91012,                0.95061,                0.59069,                  1.341,                0.64283,                 1.0135,              0.0022186,              0.0022186,              0.0022186
                    395,                0.88372,                0.48384,                0.88809,                0.91948,                0.91758,                0.95005,                0.59673,                 1.3268,                0.64039,                 1.0111,              0.0021988,              0.0021988,              0.0021988
                    396,                0.77155,                0.45727,                0.88195,                0.91529,                0.91486,                0.94845,                0.59669,                 1.3206,                0.65034,                 1.0119,               0.002179,               0.002179,               0.002179
                    397,                  0.801,                0.45862,                0.89025,                0.91509,                0.91755,                0.94809,                0.59494,                 1.3209,                0.64871,                 1.0111,              0.0021592,              0.0021592,              0.0021592
                    398,                 0.7924,                0.46411,                0.88093,                0.92099,                0.91871,                0.94898,                0.59882,                 1.3089,                0.64328,                 1.0029,              0.0021394,              0.0021394,              0.0021394
                    399,                0.79097,                0.45955,                0.87955,                0.92115,                0.90449,                0.94652,                0.59328,                 1.3216,                0.64535,                 1.0102,              0.0021196,              0.0021196,              0.0021196
                    400,                0.83171,                0.47826,                0.89343,                0.92093,                  0.879,                0.93841,                0.58608,                  1.351,                0.68381,                 1.0203,              0.0020998,              0.0020998,              0.0020998
                    401,                 0.8081,                0.47619,                0.88287,                0.91793,                0.87962,                0.93983,                0.59385,                 1.3323,                0.68469,                 1.0079,                0.00208,                0.00208,                0.00208
                    402,                0.75978,                0.44772,                0.87652,                0.91765,                0.88132,                0.94466,                0.59753,                 1.3083,                0.67391,                 1.0042,              0.0020602,              0.0020602,              0.0020602
                    403,                0.79929,                0.45928,                0.88272,                 0.9026,                0.88401,                0.94252,                0.59672,                 1.3039,                0.67579,                 1.0019,              0.0020404,              0.0020404,              0.0020404
                    404,                0.78231,                0.45951,                0.88234,                0.89431,                0.87653,                0.93155,                0.58866,                 1.3002,                0.70441,                 1.0086,              0.0020206,              0.0020206,              0.0020206
                    405,                 0.7942,                0.46428,                0.88194,                0.88662,                0.87952,                0.92939,                 0.5838,                 1.3189,                0.71231,                 1.0142,              0.0020008,              0.0020008,              0.0020008
                    406,                0.79097,                0.45518,                0.88098,                0.89531,                0.87034,                0.92936,                0.58216,                 1.3306,                0.70647,                 1.0183,               0.001981,               0.001981,               0.001981
                    407,                0.79074,                0.45658,                 0.8887,                 0.9032,                 0.8793,                0.93445,                0.58573,                 1.3013,                0.68144,                 1.0103,              0.0019612,              0.0019612,              0.0019612
                    408,                0.78506,                 0.4505,                0.88827,                 0.9122,                0.87548,                0.94054,                0.59736,                 1.2844,                0.66599,                0.99449,              0.0019414,              0.0019414,              0.0019414
                    409,                 0.8996,                0.47298,                0.89057,                0.89413,                0.89375,                0.94257,                0.59918,                 1.2829,                0.66943,                0.99464,              0.0019216,              0.0019216,              0.0019216
                    410,                0.82787,                0.46587,                0.89224,                  0.896,                0.91294,                0.94391,                0.60062,                 1.2742,                0.65017,                0.99235,              0.0019018,              0.0019018,              0.0019018
                    411,                 0.8392,                0.46589,                0.88531,                0.90618,                0.91089,                0.94663,                0.59752,                 1.2988,                 0.6489,                0.99876,               0.001882,               0.001882,               0.001882
                    412,                0.80731,                0.47392,                0.88544,                0.89941,                0.91029,                0.94391,                0.58392,                 1.3465,                0.65076,                 1.0168,              0.0018622,              0.0018622,              0.0018622
                    413,                0.78437,                0.45362,                0.87202,                0.91263,                0.90475,                0.94482,                0.56254,                 1.4072,                0.65873,                 1.0294,              0.0018424,              0.0018424,              0.0018424
                    414,                0.83856,                0.47173,                0.88804,                0.91306,                0.90759,                0.94317,                0.55262,                  1.435,                 0.6557,                 1.0335,              0.0018226,              0.0018226,              0.0018226
                    415,                0.87448,                 0.4859,                0.88275,                0.91352,                0.89805,                0.93932,                0.55964,                 1.4063,                0.65997,                 1.0317,              0.0018028,              0.0018028,              0.0018028
                    416,                0.77981,                0.44986,                 0.8738,                0.89932,                0.89456,                 0.9354,                0.55969,                 1.4016,                0.66874,                 1.0375,               0.001783,               0.001783,               0.001783
                    417,                0.83014,                0.47695,                0.88505,                0.90239,                0.89873,                 0.9346,                0.57118,                 1.3678,                 0.6703,                 1.0339,              0.0017632,              0.0017632,              0.0017632
                    418,                0.78211,                 0.4563,                0.88069,                0.89292,                0.90897,                0.93673,                 0.5768,                  1.373,                 0.6508,                 1.0327,              0.0017434,              0.0017434,              0.0017434
                    419,                0.76783,                0.45302,                0.87326,                0.90175,                0.91281,                0.93743,                0.57404,                 1.3632,                0.64572,                 1.0275,              0.0017236,              0.0017236,              0.0017236
                    420,                0.82348,                 0.4697,                0.88703,                0.90334,                0.92229,                0.93903,                0.57129,                 1.3802,                0.64731,                 1.0291,              0.0017038,              0.0017038,              0.0017038
                    421,                0.78615,                0.46087,                0.87175,                0.89992,                0.92024,                0.93777,                0.57421,                  1.362,                0.63477,                 1.0246,               0.001684,               0.001684,               0.001684
                    422,                0.83298,                0.47979,                0.89863,                  0.905,                 0.9217,                0.94209,                0.58402,                 1.3393,                0.63023,                 1.0179,              0.0016642,              0.0016642,              0.0016642
                    423,                0.80719,                0.46524,                0.88434,                0.90991,                0.92462,                0.94252,                0.58286,                 1.3506,                0.61529,                 1.0213,              0.0016444,              0.0016444,              0.0016444
                    424,                0.79102,                0.45543,                0.87771,                0.90817,                0.91819,                0.93847,                0.57336,                  1.386,                0.64478,                 1.0301,              0.0016246,              0.0016246,              0.0016246
                    425,                0.85423,                 0.4688,                0.89513,                0.90463,                0.91819,                0.93748,                0.57908,                 1.3647,                0.63659,                 1.0263,              0.0016048,              0.0016048,              0.0016048
                    426,                0.77651,                0.45199,                0.87854,                 0.8957,                0.91966,                0.93589,                0.58122,                 1.3508,                0.63872,                 1.0247,               0.001585,               0.001585,               0.001585
                    427,                0.75773,                0.44148,                0.87524,                 0.9325,                 0.9196,                0.94259,                0.58639,                 1.3295,                0.61294,                 1.0146,              0.0015652,              0.0015652,              0.0015652
                    428,                0.81546,                 0.4607,                0.88185,                0.93206,                0.91913,                0.94109,                0.57849,                 1.3496,                0.61435,                 1.0166,              0.0015454,              0.0015454,              0.0015454
                    429,                0.79885,                0.45093,                0.86912,                0.93179,                0.91903,                0.94012,                0.57865,                 1.3335,                0.61682,                  1.016,              0.0015256,              0.0015256,              0.0015256
                    430,                0.84706,                0.47094,                0.89221,                0.93346,                0.90837,                0.94161,                0.58939,                 1.3096,                 0.6174,                 1.0086,              0.0015058,              0.0015058,              0.0015058
                    431,                0.79295,                0.44764,                0.87527,                0.90429,                0.92165,                0.93765,                  0.586,                 1.3188,                0.62343,                  1.015,               0.001486,               0.001486,               0.001486
                    432,                0.85704,                0.47425,                0.87961,                0.90157,                0.91564,                0.93365,                0.57095,                 1.3626,                0.64925,                 1.0231,              0.0014662,              0.0014662,              0.0014662
                    433,                0.83153,                0.46978,                0.87879,                0.88224,                0.90078,                0.92204,                0.56224,                 1.3835,                0.67011,                 1.0303,              0.0014464,              0.0014464,              0.0014464
                    434,                0.79793,                0.45561,                 0.8741,                0.88072,                0.90036,                0.92352,                0.57703,                 1.3444,                 0.6622,                 1.0193,              0.0014266,              0.0014266,              0.0014266
                    435,                0.76253,                0.45032,                0.87942,                0.89432,                0.91217,                0.93081,                0.57806,                 1.3269,                0.64211,                 1.0122,              0.0014068,              0.0014068,              0.0014068
                    436,                0.77224,                0.45433,                0.87672,                0.89741,                0.91691,                0.93098,                0.58497,                 1.3062,                 0.6391,                 1.0063,               0.001387,               0.001387,               0.001387
                    437,                0.77703,                0.44721,                0.87851,                0.89342,                0.91859,                0.93291,                0.58461,                 1.3066,                 0.6422,                 1.0058,              0.0013672,              0.0013672,              0.0013672
                    438,                0.76421,                0.44397,                0.87413,                0.88977,                 0.9229,                0.93098,                 0.5816,                 1.3178,                0.64871,                 1.0109,              0.0013474,              0.0013474,              0.0013474
                    439,                0.80407,                0.46351,                0.88923,                0.88942,                0.92465,                  0.933,                0.59017,                 1.3059,                0.64696,                 1.0067,              0.0013276,              0.0013276,              0.0013276
                    440,                0.78065,                0.45754,                0.88308,                0.89884,                0.92985,                0.93418,                0.58613,                 1.3081,                0.63886,                 1.0075,              0.0013078,              0.0013078,              0.0013078
                    441,                0.77595,                0.45333,                 0.8807,                0.89694,                0.92356,                0.93317,                0.58395,                  1.324,                0.63275,                 1.0134,               0.001288,               0.001288,               0.001288
                    442,                0.76534,                0.45119,                0.87102,                0.89088,                0.92345,                0.93314,                0.57599,                 1.3446,                0.63349,                 1.0193,              0.0012682,              0.0012682,              0.0012682
                    443,                0.77646,                0.44858,                0.88393,                0.89213,                0.92118,                0.93373,                0.57797,                 1.3364,                0.63913,                 1.0174,              0.0012484,              0.0012484,              0.0012484
                    444,                0.76303,                 0.4366,                0.87662,                0.88999,                  0.925,                0.93221,                0.58554,                  1.313,                0.64381,                 1.0137,              0.0012286,              0.0012286,              0.0012286
                    445,                0.74849,                0.43714,                0.86631,                0.89461,                0.93217,                0.93324,                0.58039,                 1.3275,                0.63842,                 1.0159,              0.0012088,              0.0012088,              0.0012088
                    446,                 0.7811,                0.45475,                 0.8753,                0.88349,                0.92794,                0.92976,                0.57483,                 1.3456,                0.65237,                 1.0214,               0.001189,               0.001189,               0.001189
                    447,                0.77631,                0.45613,                0.87277,                0.88131,                0.92579,                0.92889,                0.57118,                 1.3537,                0.65641,                 1.0219,              0.0011692,              0.0011692,              0.0011692
                    448,                0.73296,                0.43889,                0.86347,                0.88541,                0.93341,                0.93166,                0.57696,                 1.3459,                0.65312,                 1.0197,              0.0011494,              0.0011494,              0.0011494
                    449,                0.75676,                0.44511,                0.87447,                0.89645,                0.92619,                0.93436,                0.57989,                 1.3456,                0.63878,                 1.0143,              0.0011296,              0.0011296,              0.0011296
                    450,                0.74784,                0.43509,                0.86949,                0.89498,                0.92665,                0.93287,                0.57853,                 1.3417,                0.63995,                 1.0116,              0.0011098,              0.0011098,              0.0011098
                    451,                 0.7819,                0.45349,                0.87899,                0.89981,                0.91571,                0.93136,                0.58034,                 1.3342,                0.64585,                 1.0144,                0.00109,                0.00109,                0.00109
                    452,                0.79222,                0.45408,                0.88411,                0.89991,                 0.9132,                0.93325,                0.58516,                 1.3116,                0.64688,                 1.0083,              0.0010702,              0.0010702,              0.0010702
                    453,                0.81131,                0.45475,                0.87395,                0.89924,                0.91192,                0.93477,                0.58719,                 1.3178,                0.64351,                 1.0094,              0.0010504,              0.0010504,              0.0010504
                    454,                0.75215,                0.43683,                0.87425,                0.89423,                0.91933,                0.93556,                0.58412,                 1.3213,                0.63814,                 1.0034,              0.0010306,              0.0010306,              0.0010306
                    455,                0.76735,                0.43863,                0.86511,                0.89098,                0.90884,                0.93345,                0.58207,                 1.3312,                0.64982,                 1.0073,              0.0010108,              0.0010108,              0.0010108
