                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    303,                 1.3105,                0.69631,                0.92682,                0.68771,                0.70305,                0.71765,                0.27183,                 2.1107,                0.96505,                 1.0871,              0.0040204,              0.0040204,              0.0040204
                    304,                 1.4232,                0.74218,                0.94063,                0.70612,                 0.7247,                0.73104,                0.31847,                 1.9339,                0.92681,                 1.0719,              0.0040006,              0.0040006,              0.0040006
                    305,                 1.6096,                0.80535,                 1.0003,                0.69052,                 0.7337,                0.73172,                0.29723,                 2.0031,                0.94322,                  1.078,              0.0039808,              0.0039808,              0.0039808
                    306,                 1.8099,                0.91415,                0.98849,                0.67714,                0.68091,                   0.71,                0.28556,                 2.0551,                0.95976,                 1.0854,               0.003961,               0.003961,               0.003961
                    307,                 1.3894,                0.75942,                0.97952,                0.67108,                0.73397,                0.73317,                0.29898,                 2.0385,                0.95588,                 1.0782,              0.0039412,              0.0039412,              0.0039412
                    308,                 1.4016,                0.71249,                0.92555,                 0.6637,                0.74149,                0.72895,                0.29841,                 2.0169,                0.96476,                 1.0749,              0.0039214,              0.0039214,              0.0039214
                    309,                 1.5227,                0.75006,                 0.9289,                0.64502,                0.67071,                 0.6816,                0.24533,                 2.2449,                 1.0236,                 1.1007,              0.0039016,              0.0039016,              0.0039016
                    310,                 1.5693,                0.77709,                0.95239,                0.71823,                0.72012,                0.76416,                0.31267,                 1.9829,                0.97353,                 1.0772,              0.0038818,              0.0038818,              0.0038818
                    311,                  1.339,                0.72503,                0.95652,                0.69337,                0.72935,                0.74791,                 0.3188,                 1.9504,                0.97988,                 1.0674,               0.003862,               0.003862,               0.003862
                    312,                 1.4978,                 0.7561,                0.93965,                0.72055,                0.62572,                0.71087,                0.29162,                 2.0526,                 1.0419,                 1.0866,              0.0038422,              0.0038422,              0.0038422
                    313,                 1.2667,                0.67551,                0.92733,                0.65571,                0.67301,                0.72242,                0.32125,                 1.9486,                 1.0196,                 1.0812,              0.0038224,              0.0038224,              0.0038224
                    314,                 1.4832,                0.71938,                0.94295,                0.69236,                0.61547,                0.69115,                0.30151,                  2.017,                 1.0721,                 1.0983,              0.0038026,              0.0038026,              0.0038026
                    315,                 1.5194,                0.73682,                0.92952,                0.68509,                0.59411,                0.65713,                0.27991,                 2.0408,                 1.0595,                 1.1141,              0.0037828,              0.0037828,              0.0037828
                    316,                 1.3135,                0.68207,                0.92296,                0.72734,                0.64725,                0.72104,                0.32226,                 1.9362,                 1.0102,                 1.0957,               0.003763,               0.003763,               0.003763
                    317,                 1.3421,                0.67013,                 0.9134,                 0.6583,                0.56449,                0.62932,                0.23867,                 2.2203,                 1.0771,                 1.1348,              0.0037432,              0.0037432,              0.0037432
                    318,                 1.3343,                 0.7593,                0.92047,                0.68976,                0.61146,                0.67596,                0.28664,                   2.04,                 1.0441,                 1.1127,              0.0037234,              0.0037234,              0.0037234
                    319,                 1.7281,                0.89201,                 1.0538,                0.65942,                0.64687,                  0.681,                 0.2872,                 2.0362,                 1.0503,                 1.1071,              0.0037036,              0.0037036,              0.0037036
                    320,                 1.2936,                0.69379,                0.92981,                0.65312,                0.65778,                0.69249,                0.28586,                 2.0464,                   1.04,                 1.1166,              0.0036838,              0.0036838,              0.0036838
                    321,                  1.501,                 0.7648,                0.93345,                 0.6888,                0.67507,                0.72457,                0.31697,                 1.9383,                  1.031,                    1.1,               0.003664,               0.003664,               0.003664
                    322,                 1.2529,                0.66505,                0.92806,                 0.6551,                0.62165,                0.69128,                0.27752,                 2.0566,                 1.0407,                 1.1134,              0.0036442,              0.0036442,              0.0036442
                    323,                  1.204,                0.66066,                0.93228,                0.69362,                0.64142,                0.70466,                0.28569,                 2.0333,                 1.0289,                 1.1157,              0.0036244,              0.0036244,              0.0036244
                    324,                 1.4806,                 0.7028,                0.92233,                0.68895,                0.66453,                0.72093,                0.30906,                 1.9507,                 1.0174,                 1.0998,              0.0036046,              0.0036046,              0.0036046
                    325,                 1.2047,                0.66555,                0.93147,                0.69514,                0.59076,                0.68096,                0.27499,                  2.073,                 1.0673,                 1.1168,              0.0035848,              0.0035848,              0.0035848
                    326,                 1.2778,                 0.6659,                0.91018,                0.66479,                0.61685,                 0.6785,                0.30293,                 1.9473,                 1.0523,                 1.0976,               0.003565,               0.003565,               0.003565
                    327,                 1.5647,                0.84163,                0.98588,                0.63066,                0.59221,                0.64515,                0.27159,                 2.0656,                 1.1275,                 1.1178,              0.0035452,              0.0035452,              0.0035452
                    328,                 1.1689,                0.64265,                0.90414,                0.63918,                0.61885,                0.65746,                0.28804,                 1.9764,                 1.1166,                 1.1128,              0.0035254,              0.0035254,              0.0035254
                    329,                 1.1925,                0.63967,                0.93195,                0.65813,                0.55571,                0.62365,                0.25104,                   2.09,                   1.14,                 1.1388,              0.0035056,              0.0035056,              0.0035056
                    330,                 1.6134,                0.75971,                0.92893,                0.65695,                0.55731,                0.62194,                 0.2572,                 2.0724,                 1.1259,                 1.1395,              0.0034858,              0.0034858,              0.0034858
                    331,                 1.3286,                0.70403,                0.92866,                0.64879,                0.60428,                0.65239,                0.28975,                 1.9734,                 1.0891,                 1.1251,               0.003466,               0.003466,               0.003466
                    332,                 1.4195,                0.71445,                0.91944,                0.60931,                0.58533,                0.62006,                 0.2488,                 2.0879,                 1.1183,                 1.1369,              0.0034462,              0.0034462,              0.0034462
                    333,                 1.3706,                0.70242,                0.92845,                0.65207,                0.61623,                0.66053,                0.27486,                 2.0302,                 1.0623,                 1.1236,              0.0034264,              0.0034264,              0.0034264
                    334,                 1.6012,                0.75508,                0.92474,                0.69881,                0.65832,                 0.7122,                0.31551,                 1.9223,                 1.0339,                 1.1044,              0.0034066,              0.0034066,              0.0034066
                    335,                 1.3511,                0.70098,                0.90109,                0.68483,                0.60714,                0.67088,                 0.2793,                 2.0112,                 1.0415,                   1.12,              0.0033868,              0.0033868,              0.0033868
                    336,                 1.2919,                0.70566,                0.91892,                0.63899,                0.63397,                0.67113,                0.29107,                 1.9732,                 1.0402,                 1.1301,               0.003367,               0.003367,               0.003367
                    337,                 1.2144,                0.64937,                  0.921,                0.60045,                  0.536,                0.59074,                 0.2247,                  2.202,                  1.166,                 1.1846,              0.0033472,              0.0033472,              0.0033472
                    338,                 1.6726,                 0.8139,                0.90187,                0.59759,                0.51422,                 0.5788,                0.24985,                 2.1256,                 1.2403,                 1.2005,              0.0033274,              0.0033274,              0.0033274
                    339,                  1.352,                0.73038,                  0.917,                0.58453,                0.53053,                0.58919,                0.23885,                 2.1668,                 1.2738,                 1.2095,              0.0033076,              0.0033076,              0.0033076
                    340,                 1.1845,                 0.6597,                0.92599,                0.58208,                0.52944,                0.57898,                0.25448,                 2.0959,                 1.3186,                 1.2238,              0.0032878,              0.0032878,              0.0032878
                    341,                 1.3733,                0.68424,                0.92484,                0.54335,                0.48036,                0.53832,                0.22581,                 2.1896,                 1.3725,                 1.2389,               0.003268,               0.003268,               0.003268
                    342,                 1.1685,                0.66896,                0.94891,                0.59483,                 0.5173,                0.58496,                0.23887,                 2.1127,                 1.2528,                 1.2023,              0.0032482,              0.0032482,              0.0032482
                    343,                 1.5727,                0.81419,                0.95973,                0.55249,                  0.536,                0.57356,                0.25385,                 2.0677,                 1.2457,                 1.2003,              0.0032284,              0.0032284,              0.0032284
                    344,                 1.2108,                 0.6403,                0.90824,                0.58274,                0.55691,                 0.5963,                0.23599,                 2.1317,                 1.1751,                 1.1992,              0.0032086,              0.0032086,              0.0032086
                    345,                 1.3986,                0.75083,                0.92434,                0.59495,                0.61558,                0.63713,                 0.2665,                  2.042,                 1.1052,                  1.177,              0.0031888,              0.0031888,              0.0031888
                    346,                  1.248,                0.73902,                0.92307,                0.56863,                0.65678,                0.64442,                0.24548,                 2.1156,                  1.112,                 1.1714,               0.003169,               0.003169,               0.003169
                    347,                 1.3285,                0.69099,                0.89533,                0.59122,                0.67364,                0.67906,                0.29352,                 2.0171,                 1.0819,                 1.1491,              0.0031492,              0.0031492,              0.0031492
                    348,                 1.2652,                0.65444,                0.89744,                0.59734,                0.64466,                0.67386,                0.27743,                 2.0587,                 1.0774,                 1.1386,              0.0031294,              0.0031294,              0.0031294
                    349,                 1.4078,                0.71248,                0.92374,                0.58269,                0.69228,                0.69004,                0.29304,                 2.0126,                 1.0231,                 1.1157,              0.0031096,              0.0031096,              0.0031096
                    350,                 1.3431,                0.68697,                0.90226,                0.60519,                0.75483,                0.73793,                0.32691,                 1.9397,                0.99211,                 1.0941,              0.0030898,              0.0030898,              0.0030898
                    351,                 1.2579,                   0.74,                0.93812,                0.66071,                0.70282,                0.73851,                0.31858,                 1.9331,                0.96829,                 1.0874,                0.00307,                0.00307,                0.00307
                    352,                 1.2898,                0.69913,                0.95003,                0.67549,                0.69165,                0.74281,                0.29779,                  2.003,                  0.998,                 1.0939,              0.0030502,              0.0030502,              0.0030502
                    353,                 1.2384,                0.64636,                0.91865,                0.69315,                0.71544,                0.76748,                0.33932,                 1.8997,                0.94762,                 1.0763,              0.0030304,              0.0030304,              0.0030304
                    354,                 1.2819,                0.65599,                0.90346,                0.71954,                0.67136,                 0.7369,                0.31341,                 1.9925,                  0.979,                 1.0836,              0.0030106,              0.0030106,              0.0030106
                    355,                 1.3164,                0.66726,                0.89997,                 0.7368,                0.70579,                0.77937,                0.34963,                 1.8812,                0.93289,                 1.0658,              0.0029908,              0.0029908,              0.0029908
                    356,                 1.3972,                0.69605,                0.89532,                 0.7419,                0.68512,                0.76137,                0.30694,                  1.978,                0.93237,                 1.0701,               0.002971,               0.002971,               0.002971
                    357,                 1.4243,                0.68867,                0.92161,                0.73495,                0.71783,                0.79353,                0.34977,                 1.8593,                0.90264,                 1.0522,              0.0029512,              0.0029512,              0.0029512
                    358,                 1.3534,                0.69887,                0.90079,                0.75558,                 0.6865,                0.78317,                0.34306,                 1.8999,                0.92467,                 1.0533,              0.0029314,              0.0029314,              0.0029314
                    359,                 1.3999,                0.71273,                0.94777,                 0.7258,                0.70621,                0.77149,                0.35012,                 1.8478,                0.92898,                 1.0467,              0.0029116,              0.0029116,              0.0029116
                    360,                 1.5897,                0.78376,                0.94124,                0.72134,                0.70091,                0.75481,                0.32715,                 1.9066,                0.96004,                 1.0609,              0.0028918,              0.0028918,              0.0028918
                    361,                 1.3705,                0.68401,                0.91483,                0.74643,                0.72704,                  0.796,                 0.3657,                 1.8359,                0.95702,                 1.0481,               0.002872,               0.002872,               0.002872
                    362,                  1.481,                0.73302,                 0.9298,                0.72234,                0.70236,                0.77832,                0.33012,                    1.9,                0.95705,                  1.051,              0.0028522,              0.0028522,              0.0028522
                    363,                  1.407,                0.68573,                0.92545,                0.70539,                0.76126,                0.79822,                0.36491,                  1.837,                0.92999,                 1.0407,              0.0028324,              0.0028324,              0.0028324
                    364,                 1.2059,                0.67487,                0.97356,                0.72675,                0.71322,                0.77999,                 0.3483,                 1.8805,                0.95677,                 1.0459,              0.0028126,              0.0028126,              0.0028126
                    365,                 1.1952,                0.65984,                0.94197,                0.72606,                0.73684,                0.80217,                0.36263,                 1.8376,                0.93668,                 1.0411,              0.0027928,              0.0027928,              0.0027928
                    366,                 1.3429,                0.69527,                0.91215,                0.74807,                0.71437,                0.80179,                0.38106,                 1.8238,                0.94915,                 1.0421,               0.002773,               0.002773,               0.002773
                    367,                 1.4439,                0.72352,                0.90731,                0.71278,                0.71866,                0.77943,                0.34735,                 1.8749,                0.94768,                 1.0465,              0.0027532,              0.0027532,              0.0027532
                    368,                 1.1498,                0.63061,                0.91492,                0.73886,                0.73689,                0.81131,                0.37752,                 1.8226,                0.92904,                 1.0391,              0.0027334,              0.0027334,              0.0027334
                    369,                 1.2868,                0.77285,                0.95654,                0.75596,                0.72061,                0.81198,                 0.3771,                 1.8364,                0.91584,                 1.0441,              0.0027136,              0.0027136,              0.0027136
                    370,                 1.2214,                0.73646,                0.93452,                0.76832,                0.69998,                0.79536,                0.35852,                 1.8853,                0.92923,                 1.0547,              0.0026938,              0.0026938,              0.0026938
                    371,                 1.2972,                0.68593,                0.89297,                0.75844,                0.68975,                0.78006,                0.36336,                 1.8587,                0.94524,                   1.05,               0.002674,               0.002674,               0.002674
                    372,                 1.4964,                0.73634,                0.89775,                0.76089,                0.68561,                0.77241,                0.34666,                 1.9065,                0.96474,                 1.0543,              0.0026542,              0.0026542,              0.0026542
                    373,                 1.3841,                0.70239,                0.89456,                0.76583,                0.71223,                0.79135,                0.37636,                 1.8301,                0.96139,                  1.054,              0.0026344,              0.0026344,              0.0026344
                    374,                 1.6966,                0.81718,                0.95357,                0.75048,                0.69726,                0.76564,                0.34525,                 1.8846,                0.99821,                 1.0583,              0.0026146,              0.0026146,              0.0026146
                    375,                 1.2777,                0.67776,                0.90576,                0.75219,                 0.7023,                0.77293,                 0.3359,                 1.9356,                0.94671,                 1.0559,              0.0025948,              0.0025948,              0.0025948
                    376,                 1.2213,                0.65547,                0.94275,                 0.8006,                0.72998,                0.82107,                 0.3625,                 1.8546,                0.90965,                 1.0444,               0.002575,               0.002575,               0.002575
                    377,                 1.2268,                0.71581,                0.91774,                0.77586,                0.75734,                0.82106,                0.37495,                  1.833,                0.91133,                 1.0376,              0.0025552,              0.0025552,              0.0025552
                    378,                 1.1747,                0.71536,                0.89815,                0.79245,                0.72524,                0.80208,                0.34508,                 1.9282,                0.96347,                 1.0434,              0.0025354,              0.0025354,              0.0025354
                    379,                 1.2298,                0.65255,                0.90057,                0.78018,                 0.7415,                0.81349,                0.36574,                 1.8578,                0.96418,                 1.0385,              0.0025156,              0.0025156,              0.0025156
                    380,                 1.4748,                0.74975,                0.91313,                0.78682,                0.73162,                0.80837,                0.36679,                 1.8742,                0.97255,                 1.0419,              0.0024958,              0.0024958,              0.0024958
                    381,                 1.2445,                0.68954,                0.91552,                0.81576,                0.73294,                0.82403,                0.38697,                 1.8134,                 0.9337,                  1.037,               0.002476,               0.002476,               0.002476
                    382,                 1.4304,                0.69321,                0.90574,                0.77555,                0.72837,                0.79406,                0.34199,                 1.9267,                 0.9424,                 1.0482,              0.0024562,              0.0024562,              0.0024562
                    383,                  1.301,                0.67836,                0.89585,                0.78581,                 0.7423,                 0.8167,                0.36256,                 1.8611,                0.91098,                 1.0477,              0.0024364,              0.0024364,              0.0024364
                    384,                 1.4054,                0.73588,                0.92929,                0.78015,                0.73792,                0.80751,                0.34798,                 1.9062,                0.92154,                  1.049,              0.0024166,              0.0024166,              0.0024166
                    385,                 1.4075,                0.72383,                0.90994,                0.77466,                0.74163,                0.80965,                 0.3541,                 1.8789,                0.92629,                 1.0451,              0.0023968,              0.0023968,              0.0023968
                    386,                 1.2348,                0.66755,                0.91582,                0.76755,                0.74492,                0.81643,                0.36053,                 1.8712,                0.92069,                 1.0467,               0.002377,               0.002377,               0.002377
                    387,                 1.3037,                0.73138,                0.92554,                0.77041,                0.76399,                0.82758,                0.38673,                 1.8028,                0.89098,                 1.0396,              0.0023572,              0.0023572,              0.0023572
                    388,                 1.2431,                0.64576,                0.89374,                0.74795,                0.75353,                0.81384,                0.35347,                 1.8855,                0.89436,                  1.048,              0.0023374,              0.0023374,              0.0023374
                    389,                 1.4757,                0.72155,                0.91101,                0.74626,                0.74856,                0.81394,                0.36574,                 1.9022,                0.90576,                 1.0495,              0.0023176,              0.0023176,              0.0023176
                    390,                  1.312,                0.67267,                0.91406,                0.75179,                0.77863,                0.82438,                0.37545,                  1.846,                0.88256,                 1.0482,              0.0022978,              0.0022978,              0.0022978
                    391,                 1.5101,                0.79253,                0.93121,                0.73651,                0.78302,                0.82379,                 0.3857,                 1.8316,                0.88896,                 1.0487,               0.002278,               0.002278,               0.002278
                    392,                 1.1686,                0.63448,                 0.9053,                0.73849,                 0.7494,                0.80324,                0.34041,                  1.926,                0.93433,                 1.0547,              0.0022582,              0.0022582,              0.0022582
                    393,                 1.3633,                0.68748,                0.93097,                0.75402,                 0.7686,                0.82272,                0.36245,                  1.872,                0.92547,                 1.0486,              0.0022384,              0.0022384,              0.0022384
                    394,                 1.3009,                0.77744,                0.88822,                0.74528,                0.77029,                0.81961,                0.35824,                 1.8993,                 0.9138,                 1.0515,              0.0022186,              0.0022186,              0.0022186
                    395,                 1.2111,                0.67157,                0.92245,                0.73216,                0.75833,                0.81145,                0.35322,                 1.9085,                0.91584,                 1.0548,              0.0021988,              0.0021988,              0.0021988
                    396,                 1.4085,                0.70791,                0.91955,                0.73466,                0.74694,                0.80758,                0.35513,                 1.9252,                0.92912,                 1.0519,               0.002179,               0.002179,               0.002179
                    397,                 1.1955,                 0.6343,                0.87585,                0.73293,                0.73636,                0.80074,                0.33418,                 1.9636,                0.92778,                 1.0578,              0.0021592,              0.0021592,              0.0021592
                    398,                 1.3378,                0.66963,                0.88157,                0.75753,                0.75462,                0.81602,                 0.3619,                 1.8864,                0.92405,                 1.0474,              0.0021394,              0.0021394,              0.0021394
                    399,                 1.1975,                0.64341,                0.89369,                0.77243,                0.76966,                0.84165,                0.37425,                 1.8272,                 0.8967,                 1.0377,              0.0021196,              0.0021196,              0.0021196
                    400,                 1.2828,                 0.6454,                0.90077,                0.76725,                0.74287,                0.79787,                0.34569,                 1.8881,                0.90658,                 1.0441,              0.0020998,              0.0020998,              0.0020998
                    401,                 1.1288,                0.62449,                0.90037,                0.75383,                0.74855,                0.80891,                0.34724,                 1.8841,                0.90741,                 1.0413,                0.00208,                0.00208,                0.00208
                    402,                 1.3052,                0.71286,                0.89534,                0.75996,                0.76155,                0.81032,                0.36154,                 1.8906,                0.91875,                 1.0409,              0.0020602,              0.0020602,              0.0020602
                    403,                 1.4245,                 0.7249,                0.90209,                0.76212,                0.76017,                0.81132,                0.35332,                 1.8906,                0.91218,                 1.0407,              0.0020404,              0.0020404,              0.0020404
                    404,                 1.0645,                0.59261,                0.89689,                0.78063,                0.74467,                0.81593,                0.36741,                 1.8605,                0.89174,                 1.0353,              0.0020206,              0.0020206,              0.0020206
                    405,                 1.1258,                0.61081,                0.88037,                0.78154,                0.74876,                 0.8174,                0.36635,                 1.8684,                0.89226,                 1.0379,              0.0020008,              0.0020008,              0.0020008
                    406,                 1.1989,                0.63331,                0.88487,                0.77744,                0.75861,                0.82173,                0.37176,                 1.8758,                0.89577,                 1.0378,               0.001981,               0.001981,               0.001981
                    407,                 1.2444,                0.65616,                0.89179,                0.78001,                0.76005,                0.82185,                0.36856,                 1.8469,                0.87443,                 1.0381,              0.0019612,              0.0019612,              0.0019612
                    408,                 1.3847,                0.71399,                0.89337,                 0.7685,                0.75797,                0.81921,                0.34829,                 1.9189,                0.89563,                 1.0441,              0.0019414,              0.0019414,              0.0019414
                    409,                 1.1519,                 0.6133,                0.89409,                0.76152,                0.75525,                0.81218,                0.34872,                 1.9051,                0.90297,                  1.042,              0.0019216,              0.0019216,              0.0019216
                    410,                 1.0732,                 0.6371,                0.87647,                0.72761,                0.75763,                0.80603,                0.35874,                  1.879,                0.91401,                 1.0407,              0.0019018,              0.0019018,              0.0019018
                    411,                 1.2906,                0.65826,                0.89597,                0.71706,                 0.7519,                0.80856,                0.35784,                 1.8807,                0.92047,                 1.0402,               0.001882,               0.001882,               0.001882
                    412,                  1.266,                0.73898,                 0.8817,                0.70951,                 0.7471,                0.79252,                0.35399,                 1.8969,                0.91645,                 1.0413,              0.0018622,              0.0018622,              0.0018622
                    413,                 1.1851,                0.65084,                0.90216,                0.74397,                0.76249,                0.81872,                0.36368,                 1.8724,                0.91591,                 1.0416,              0.0018424,              0.0018424,              0.0018424
                    414,                 1.4989,                0.73044,                0.93258,                0.74547,                0.77509,                0.82429,                0.36964,                 1.8626,                0.91098,                 1.0416,              0.0018226,              0.0018226,              0.0018226
                    415,                 1.2556,                0.65902,                0.88147,                0.73894,                0.77335,                0.82622,                0.37737,                 1.8504,                0.91408,                 1.0404,              0.0018028,              0.0018028,              0.0018028
                    416,                 1.2642,                0.67735,                0.90699,                0.76023,                0.78867,                0.84306,                0.38198,                 1.8405,                0.89955,                 1.0399,               0.001783,               0.001783,               0.001783
                    417,                 1.1146,                0.61082,                0.90003,                0.75127,                   0.75,                0.80438,                0.34896,                 1.9012,                0.91753,                 1.0451,              0.0017632,              0.0017632,              0.0017632
                    418,                 1.1881,                0.63186,                0.89199,                0.75828,                0.78516,                 0.8356,                0.37725,                 1.8432,                0.90768,                 1.0397,              0.0017434,              0.0017434,              0.0017434
                    419,                  1.456,                0.72389,                0.90912,                0.76256,                0.76404,                0.82042,                0.37154,                 1.8543,                0.89573,                 1.0382,              0.0017236,              0.0017236,              0.0017236
                    420,                 1.1856,                  0.645,                0.90499,                0.76633,                0.75761,                0.81589,                0.37179,                 1.8519,                0.89057,                 1.0366,              0.0017038,              0.0017038,              0.0017038
                    421,                 1.1732,                0.63404,                0.87698,                0.74826,                0.74484,                0.81281,                0.36014,                 1.8951,                0.90768,                 1.0368,               0.001684,               0.001684,               0.001684
                    422,                   1.14,                0.63536,                0.92698,                0.74602,                0.75589,                0.82958,                0.37251,                 1.8586,                0.89965,                 1.0338,              0.0016642,              0.0016642,              0.0016642
                    423,                 1.1753,                 0.6322,                0.90072,                0.76692,                0.76251,                0.83661,                0.38418,                 1.8352,                0.89172,                 1.0324,              0.0016444,              0.0016444,              0.0016444
                    424,                 1.3691,                0.70309,                0.93515,                0.77869,                0.75801,                  0.838,                 0.3746,                  1.855,                0.89386,                 1.0338,              0.0016246,              0.0016246,              0.0016246
                    425,                 1.1165,                0.59545,                0.89511,                0.80194,                0.77318,                0.85169,                0.40206,                 1.8101,                0.87871,                 1.0318,              0.0016048,              0.0016048,              0.0016048
                    426,                 1.2442,                0.65835,                0.88228,                0.80733,                0.75921,                0.84819,                 0.3819,                 1.8526,                0.88652,                 1.0338,               0.001585,               0.001585,               0.001585
                    427,                 1.1887,                0.61337,                0.89328,                0.81276,                0.76997,                0.85321,                0.39017,                 1.8376,                0.87114,                 1.0347,              0.0015652,              0.0015652,              0.0015652
                    428,                 1.1379,                0.61781,                0.88289,                0.79594,                0.76516,                0.84278,                 0.3694,                 1.8738,                0.87349,                 1.0334,              0.0015454,              0.0015454,              0.0015454
                    429,                 1.6479,                0.79457,                0.89877,                0.79162,                  0.775,                0.84682,                0.38417,                 1.8437,                0.86015,                 1.0288,              0.0015256,              0.0015256,              0.0015256
                    430,                 1.1467,                0.62827,                0.90148,                0.82172,                0.76934,                 0.8568,                0.39172,                 1.8175,                0.85505,                 1.0292,              0.0015058,              0.0015058,              0.0015058
                    431,                 1.2878,                0.66536,                 0.9131,                0.82058,                0.77923,                0.86365,                0.39854,                 1.8119,                0.85721,                 1.0294,               0.001486,               0.001486,               0.001486
                    432,                 1.1088,                0.61106,                0.90158,                0.79827,                0.77111,                 0.8413,                0.37434,                 1.8576,                0.87314,                 1.0369,              0.0014662,              0.0014662,              0.0014662
                    433,                 1.1087,                0.61134,                0.88934,                0.79928,                0.76966,                0.83878,                0.37708,                 1.8593,                0.89224,                 1.0305,              0.0014464,              0.0014464,              0.0014464
                    434,                 1.1628,                0.60687,                0.88459,                0.80934,                  0.761,                0.84788,                0.38846,                 1.8276,                 0.8839,                 1.0305,              0.0014266,              0.0014266,              0.0014266
                    435,                 1.1209,                0.60723,                0.89022,                0.80822,                 0.7672,                0.85457,                0.40047,                 1.8126,                0.88239,                 1.0304,              0.0014068,              0.0014068,              0.0014068
                    436,                 1.2162,                0.66854,                0.87949,                0.78017,                0.76201,                0.83404,                0.39106,                 1.8298,                0.89119,                  1.035,               0.001387,               0.001387,               0.001387
                    437,                 1.1113,                0.64317,                0.91849,                0.77181,                0.76644,                0.84034,                 0.3929,                 1.8173,                0.88933,                 1.0327,              0.0013672,              0.0013672,              0.0013672
                    438,                 1.3091,                0.66886,                0.88539,                0.79155,                0.73806,                0.82125,                0.37901,                 1.8532,                0.89703,                 1.0353,              0.0013474,              0.0013474,              0.0013474
                    439,                 1.2266,                0.63105,                0.87879,                0.79539,                0.74316,                0.83944,                0.38445,                 1.8343,                0.88227,                 1.0336,              0.0013276,              0.0013276,              0.0013276
                    440,                 1.3463,                0.69581,                0.90047,                0.79066,                0.74403,                0.83616,                  0.389,                 1.8211,                0.87773,                 1.0321,              0.0013078,              0.0013078,              0.0013078
                    441,                 1.0426,                 0.5863,                0.88606,                0.80337,                0.73968,                0.83462,                0.37623,                 1.8452,                0.88836,                 1.0323,               0.001288,               0.001288,               0.001288
                    442,                 1.0045,                0.58036,                 0.9091,                0.79865,                0.73165,                0.82903,                0.37047,                 1.8526,                 0.8914,                 1.0321,              0.0012682,              0.0012682,              0.0012682
                    443,                 1.2401,                0.63224,                0.89773,                0.80655,                0.73976,                0.84293,                0.38698,                 1.8131,                0.88952,                 1.0286,              0.0012484,              0.0012484,              0.0012484
                    444,                  1.289,                0.66737,                0.88349,                0.75786,                 0.7751,                0.83006,                0.38315,                 1.8436,                0.88855,                 1.0296,              0.0012286,              0.0012286,              0.0012286
                    445,                 1.0867,                0.59981,                0.87886,                0.76539,                 0.7519,                0.82824,                0.38228,                 1.8434,                0.88865,                 1.0293,              0.0012088,              0.0012088,              0.0012088
                    446,                 1.1594,                0.62175,                0.88517,                0.74492,                0.77029,                0.82824,                0.38412,                 1.8342,                0.88559,                 1.0278,               0.001189,               0.001189,               0.001189
                    447,                 1.0538,                0.59187,                0.87921,                 0.7599,                0.74982,                0.81984,                0.37903,                  1.843,                0.88532,                   1.03,              0.0011692,              0.0011692,              0.0011692
                    448,                 1.2273,                0.61382,                0.88348,                0.75582,                0.75088,                0.82216,                0.37237,                 1.8437,                0.89183,                 1.0304,              0.0011494,              0.0011494,              0.0011494
                    449,                 1.2105,                0.61882,                0.87676,                0.75945,                0.74982,                0.82709,                0.37584,                 1.8322,                0.90236,                 1.0294,              0.0011296,              0.0011296,              0.0011296
                    450,                 1.1102,                0.59611,                0.87932,                0.75645,                0.74982,                0.83177,                0.38468,                 1.8203,                0.89863,                 1.0297,              0.0011098,              0.0011098,              0.0011098
                    451,                 1.0284,                0.57112,                0.87335,                0.75883,                0.75092,                 0.8302,                0.39148,                 1.8134,                0.90029,                  1.028,                0.00109,                0.00109,                0.00109
                    452,                 1.1031,                0.58156,                0.87144,                0.74965,                0.75072,                 0.8231,                0.37591,                  1.857,                0.90301,                 1.0303,              0.0010702,              0.0010702,              0.0010702
                    453,                 1.2964,                0.67592,                 0.9157,                 0.7551,                 0.7524,                0.82064,                0.36541,                 1.8885,                0.91064,                 1.0312,              0.0010504,              0.0010504,              0.0010504
                    454,                 1.1357,                0.59605,                 0.8815,                0.75129,                0.74647,                0.81716,                 0.3652,                 1.8925,                0.91018,                 1.0317,              0.0010306,              0.0010306,              0.0010306
                    455,                 1.0455,                0.58432,                0.88754,                0.74978,                0.73577,                0.81488,                  0.359,                  1.911,                0.91917,                 1.0341,              0.0010108,              0.0010108,              0.0010108
                    456,                  1.032,                0.56963,                0.88531,                0.74393,                0.73984,                0.81501,                0.37288,                 1.8731,                0.90294,                 1.0329,               0.000991,               0.000991,               0.000991
                    457,                 1.1685,                0.63546,                0.92459,                0.75179,                0.75208,                0.82482,                0.37132,                 1.8658,                0.90751,                 1.0334,              0.0009712,              0.0009712,              0.0009712
                    458,                 1.2623,                0.66366,                0.89539,                0.74304,                0.75214,                0.81708,                0.37119,                 1.8677,                0.91569,                  1.034,              0.0009514,              0.0009514,              0.0009514
                    459,                 1.0145,                0.56623,                0.88078,                0.74036,                0.74757,                0.81043,                 0.3546,                 1.9094,                0.92117,                  1.037,              0.0009316,              0.0009316,              0.0009316
